Br *-Br
NCCO *-N(-*)-C(-*)(-*)-C-O
NCCO *-C(-O)-C(-*)-N=*
NCCO *-C(-N)-C(-*)-O
NCCO *-N(-*)-C-C(=*)-O
NCCO *-O-C(-*)(-*)-C-N(-*)-*
NCCO *-C(-N)-C-O
NCCO *-C(-*)(-O)-C-N=*
NCCO *-O-C(-*)-C(-*)(-*)-N
NCCO *-N-C-C(=*)-O-*
NCCO *-N-C-C(-*)(-*)-O-*
NCCO *-O-C-C(=*)-N=*
NCCO *-N-C(-*)(-*)-C(-*)-O
NCCO *-O-C-C(-*)-N
CC(=O)NC(C)C *-C-C(=O)-N-C(-C-*)-C-*
CC(=O)NC(C)C *-C-C(=O)-N-C(-C)-C-*
CC(=O)NC(C)C *-C-C(=O)-N-C(-*)(-C)-C
CC(=O)NC(C)C *-C-C(-C-*)-N-C(=O)-C(-*)-*
CC(=O)NC(C)C *-C-C(=O)-N-C(-C)-C
CC(=O)NC(C)C *-C-C(=O)-N(-*)-C(-C)-C
CC(=O)NC(C)C *-C(-C)(-C)-N-C(-C)=O
CC(=O)NC(C)C *-C-C(-C)-N-C(=O)-C(-*)-*
CC(=O)NC(C)C *-C(-*)-C(=O)-N-C(-C)-C
CC(=O)NC(C)C *-C-C(-C-*)-N-C(-C)=O
CC(=O)NC(C)C *-C(-*)-C(=O)-N-C(-*)(-C)-C
CC(=O)NC(C)C *-C-C(=O)-N-C(-*)(-C-*)-C-*
CC(=O)NC(C)C *-N(-C(-C)=O)-C(-C)-C
CC(=O)NC(C)C *-C-C(=O)-N(-*)-C(-C)-C-*
CC(=O)NC(C)C *-C-C(=O)-N(-*)-C(-*)(-C)-C
CC(=O)NC(C)C *-C(-C)(-C)-N-C(=O)-C(-*)(-*)-*
CC(=O)NC(C)C *-C(-*)(-*)-C(=O)-N-C(-C)-C
CC(=O)NC(C)C *-C-C(-C)-N(-*)-C(-C)=O
CC(=O)NC(C)C *-C(-*)-C(=O)-N(-*)-C(-C)-C
CC(=O)NC(C)C *-C(-*)-C(-*)(-C)-N-C(-C)=O
CC(=O)NC(C)C *-C-C(=O)-N-C(-*)(-C)-C-*
CC(=O)NC(C)C *-C-C(-*)(-C-*)-N-C(=O)-C(-*)-*
CC(=O)NC(C)C *-N(-C(-C)=O)-C(-*)(-C)-C
CC(=O)NC(C)C *-C-C(=O)-N(-*)-C(-*)(-C)-C-*
CC(=O)NC(C)C *-C-C(-C)-N(-*)-C(=O)-C(-*)-*
CC(=O)NC(C)C *-C-C(-C-*)-N-C(=O)-C#*
CC(=O)NC(C)C *-C-C(-C-*)-N(-*)-C(=O)-C(-*)-*
CC(=O)NC(C)C *-C-C(-C)-N-C(=O)-C(-*)(-*)-*
CC(=O)NC(C)C *-C-C(-C-*)-N-C(=O)-C(-*)=*
CC(=O)NC(C)C *-C-C(-*)(-C-*)-N-C(-C)=O
CC(=O)NC(C)C *-C-C(=O)-N(-*)-C(-C-*)-C-*
CC(=O)NC(C)C *-C(=*)-C(=O)-N-C(-C)-C
CC(=O)NC(C)C *-C-C(-C)-N-C(-C)=O
CC(=O)NC(C)C *-C-C(-C-*)-N-C(=O)-C(-*)(-*)-*
CC(=O)NC(C)C *-N(-C(=O)-C(-*)(-*)-*)-C(-C)-C
CC(=O)NC(C)C *-C(-*)-C(=O)-N(-*)-C(-*)(-C)-C
CC(=O)NC(C)C *-C-C(=O)-N-C(-*)(-C)-C(-*)-*
CC(=O)NC(C)C *-C-C(-*)(-C)-N-C(=O)-C(-*)-*
CC(=O)NC(C)C *-C-C(=O)-N-C(-C)-C(-*)-*
CC(=O)NC(C)C *-C-C(-C-*)-N(-*)-C(-C)=O
CC(=O)NC(C)C *-C-C(-*)(-N-C(=O)-C(-*)-*)-C(-*)(-*)-*
CC(=O)NC(C)C *-C-C(=O)-N-C(-*)(-C-*)-C(-*)(-*)-*
CC(=O)NC(C)C *#C-C(=O)-N-C(-C)-C
CC(=O)NC(C)C *-C-C(=O)-N(-*)-C(-C)-C(-*)-*
CC(=O)NC(C)C *-C(-*)-C(=O)-N-C(-C)-C(-*)-*
CC(=O)NC(C)C *-C-C(=O)-N-C(-C-*)-C(-*)-*
CC(=O)NC(C)C *-C-C(-N-C(-C)=O)-C(-*)-*
CC(=O)NC(C)C *-C(-*)-C(-C)-N-C(-C)=O
CC(=O)NC(C)C *-C(-*)(-*)-C(-*)(-N-C(-C)=O)-C(-*)(-*)-*
CC(=O)NC(C)C *-C-C(-C)-N(-*)-C(=O)-C(-*)(-*)-*
CC(=O)NC(C)C *-C-C(=O)-N-C(-C-*)-C(-*)(-*)-*
CC(=O)NC(C)C *-C-C(=O)-N(-*)-C(-*)(-C-*)-C-*
CC(=O)NC(C)C *-C-C(=O)-N-C(-C(-*)-*)-C(-*)(-*)-*
CC(=O)NC(C)C *-C-C(-N-C(=O)-C(-*)-*)-C(-*)-*
CC(=O)NC(C)C *-C-C(-*)(-C-*)-N(-*)-C(=O)-C(-*)-*
CC(=O)NC(C)C *-C-C(-N-C(=O)-C(-*)=*)-C(-*)-*
CC(=O)NC(C)C *-C-C(=O)-N(-*)-C(-C-*)-C(-*)-*
CC(=O)NC(C)C *-C-C(-*)(-C-*)-N(-*)-C(-C)=O
CC(=O)NC(C)C *-C-C(-C(-*)-*)-N(-*)-C(-C)=O
CC(=O)NC(C)C *-C-C(-C-*)-N(-*)-C(=O)-C#*
Cc1cccc(Cl)c1 *-C(=*)-c1:c:c(-Cl):c:c:c:1-*
Cc1cccc(Cl)c1 *-C-c1:c:c(-Cl):c(-*):c:c:1-*
Cc1cccc(Cl)c1 *-C(=*)-c1:c:c:c:c(-Cl):c:1
Cc1cccc(Cl)c1 *-C-c1:c:c:c:c(-Cl):c:1
Cc1cccc(Cl)c1 *-c1:c:c:c(-Cl):c:c:1-C
Cc1cccc(Cl)c1 *-c1:c:c:c(-C):c:c:1-Cl
Cc1cccc(Cl)c1 *-C-c1:c:c:c(-*):c(-Cl):c:1
Cc1cccc(Cl)c1 *-c1:c:c:c(-Cl):c:c:1-C(-*)(-*)-*
Cc1cccc(Cl)c1 *-C(-*)-c1:c:c:c:c(-Cl):c:1
Cc1cccc(Cl)c1 *-c1:c(-C):c:c:c:c:1-Cl
Cc1cccc(Cl)c1 *-c1:c:c(-Cl):c:c(-C):c:1-*
Cc1cccc(Cl)c1 *=C-c1:c:c:c:c(-Cl):c:1
Cc1cccc(Cl)c1 *-c1:c:c:c(-Cl):c:c:1-C(-*)-*
Cc1cccc(Cl)c1 *-c1:c:c(-C):c:c(-Cl):c:1-*
Cc1cccc(Cl)c1 *-C-c1:c:c(-Cl):c:c:c:1-*
Cc1cccc(Cl)c1 *-c1:c:c(-*):c(-Cl):c:c:1-C
Cc1cccc(Cl)c1 *-c1:c:c:c(-C=*):c:c:1-Cl
Cc1cccc(Cl)c1 *-C-c1:c:c(-*):c(-*):c(-Cl):c:1
Cc1cccc(Cl)c1 *-c1:c:c:c(-Cl):c:c:1-C=*
Cc1cccc(Cl)c1 *-C-c1:c:c(-*):c:c(-Cl):c:1-*
Cc1cccc(Cl)c1 *-c1:c:c(-C):c(-*):c(-Cl):c:1
Cc1cccc(Cl)c1 *-C-c1:c:c(-Cl):c(:*):c(:*):c:1-*
Cc1cccc(Cl)c1 *-C-c1:c:c(-Cl):c:c(-*):c:1-*
Cc1cccc(Cl)c1 *:c1:c:c(-Cl):c:c(-C):c:1:*
Cc1cccc(Cl)c1 *-C-c1:c:c:c:c(-Cl):c:1-*
Cc1cccc(Cl)c1 *-c1:c:c(-Cl):c:c(-C=*):c:1-*
Cc1cccc(Cl)c1 *-c1:c:c:c(-C(-*)-*):c:c:1-Cl
Cc1cccc(Cl)c1 *-c1:c:c(-C(-*)-*):c:c(-Cl):c:1-*
Cc1cccc(Cl)c1 *-c1:c(-C):c:c(-Cl):c(-*):c:1-*
Cc1cccc(Cl)c1 *-C(=*)-c1:c:c(-Cl):c:c(-*):c:1-*
Cc1cccc(Cl)c1 *-c1:c:c:c(-C#*):c:c:1-Cl
Cc1cccc(Cl)c1 *-c1:c:c(-C#*):c:c(-Cl):c:1-*
Cc1cccc(Cl)c1 *-C-c1:c:c(-*):c:c(-Cl):c:1
Cc1cccc(Cl)c1 *-c1:c:c(-C):c:c(-Cl):c:1
Cc1cccc(Cl)c1 *-C(=*)-c1:c:c(-*):c(-*):c(-Cl):c:1
Cc1cccc(Cl)c1 *-c1:c:c(-Cl):c(-*):c(-C=*):c:1
Cc1cccc(Cl)c1 *-c1:c:c(-C=*):c:c(-Cl):c:1-*
Cc1cccc(Cl)c1 *-c1:c:c(-Cl):c:c(-C(-*)-*):c:1-*
Cc1cccc(Cl)c1 *-c1:c(-Cl):c:c:c:c:1-C(-*)-*
Cc1cccc(Cl)c1 *-c1:c(-Cl):c:c(-C):c(:*):c:1:*
Cc1cccc(Cl)c1 *-C(=*)-c1:c:c:c:c(-Cl):c:1-*
Cc1cccc(Cl)c1 *-c1:c:c:c(-Cl):c(-*):c:1-C(-*)-*
Cc1cccc(Cl)c1 *-c1:c:c(-*):c(-C(-*)-*):c:c:1-Cl
Cc1cccc(Cl)c1 *-c1:c:c(-C(-*)-*):c(-*):c(-Cl):c:1-*
Cc1cccc(Cl)c1 *-c1:c:c:c(-C(-*)-*):c(-*):c:1-Cl
Cc1cccc(Cl)c1 *-c1:c:c(-Cl):c(-*):c(-C(-*)-*):c:1
Cc1cccc(Cl)c1 *-c1:c:c(-Cl):c:c(-C(-*)-*):c:1
Cc1cccc(Cl)c1 *:c1:c:c(-C):c:c(-Cl):c:1:*
Cc1cccc(Cl)c1 *-C-c1:c(-*):c:c(-*):c(-Cl):c:1-*
Cc1cccc(Cl)c1 *-c1:c(-Cl):c:c(-C(-*)-*):c(-*):c:1-*
Cc1cccc(Cl)c1 *-C-c1:c:c(-Cl):c(-*):c(-*):c:1-*
Cc1cccc(Cl)c1 *-C-c1:c(-*):c(-*):c:c(-Cl):c:1-*
Cc1cccc(Cl)c1 *-c1:c:c(-Cl):c(-*):c(-C(-*)-*):c:1-*
Cc1cccc(Cl)c1 *-C-c1:c(-*):c:c:c(-Cl):c:1-*
Cc1cccc(Cl)c1 *-c1:c:c:c(-C):c(-*):c:1-Cl
Cc1cccc(Cl)c1 *-c1:c:c(-Cl):c(-*):c(-C):c:1-*
Cc1cccc(Cl)c1 *#C-c1:c:c:c:c(-Cl):c:1
Cc1cccc(Cl)c1 *-C-c1:c:c:c(-*):c(-Cl):c:1-*
COC(C)=O *-C(-*)-C(=O)-O-C
COC(C)=O *-C-C(=O)-O-C
COC(C)=O *-C-O-C(-C)=O
COC(C)=O *-C-O-C(=O)-C(-*)-*
COC(C)=O *-C-O-C(=O)-C-*
COC(C)=O *-C(=*)-O-C(-C)=O
COC(C)=O *-C(-*)(-*)-C(=O)-O-C
COC(C)=O *-C(-*)-O-C(-C)=O
COC(C)=O *-C-O-C(=O)-C(-*)(-*)-*
COC(C)=O *-C(-*)(-*)-O-C(-C)=O
COC(C)=O *=C-O-C(-C)=O
CCn1cccn1 *-c1:c:c:n:n:1-C-C
CCn1cccn1 *-C-C(-*)-n1:c:c(-*):c(-*):n:1
CCn1cccn1 *-C-C(-*)-n1:c:c:c(-*):n:1
CCn1cccn1 *-c1:c:c(-*):n(-C-C):n:1
CCn1cccn1 *-c1:c:c:n(-C-C):n:1
CCn1cccn1 *-c1:c:n(-C-C):n:c:1-*
CCn1cccn1 *-c1:c:n:n(-C-C):c:1
CCn1cccn1 *-c1:n:n(-C-C):c(:*):c:1:*
CCn1cccn1 *=C(-C)-n1:c:c(:*):c(:*):n:1
CCn1cccn1 *-c1:c:n:n(-C-C):c:1-*
CCn1cccn1 *-c1:c:c(=*):n(-*):n:1-C-C
CCn1cccn1 *-C-C-n1:n:c(-*):c(-*):c:1-*
CCn1cccn1 *:c1:c:n:n(-C-C):c:1:*
CCn1cccn1 *-C-C-n1:c:c(-*):c:n:1
CCn1cccn1 *-c1:c:n:n(-C(-*)-C):c:1
CCn1cccn1 *-c1:c:n(-C-C=*):n:c:1-*
CCn1cccn1 *-c1:c:c:n:n:1-C(-*)-C
CCn1cccn1 *-C-C-n1:c:c:c:n:1
CCn1cccn1 *-C(-C)-n1:c:c:c:n:1
CCn1cccn1 *-c1:n:n(-C-C):c(-*):c:1-*
CCn1cccn1 *-c1:n:n(-C-C=*):c(-*):c:1-*
CCn1cccn1 *-c1:n:n(-C-C(-*)-*):c(-*):c:1-*
CCn1cccn1 *-C-C-n1:n:c(-*):c:c:1-*
CCn1cccn1 *-c1:c:n:n(-C-C(-*)-*):c:1-*
CCn1cccn1 *-c1:c:c:n(-C-C=*):n:1
CCn1cccn1 *-C(-*)-C-n1:n:c:c(:*):c:1:*
CCn1cccn1 *-C-C-n1:c:c:c(-*):n:1
CCn1cccn1 *-C-C-n1:n:c:c(-*):c:1-*
CCn1cccn1 *-c1:c:c:n(-C-C#*):n:1
CCn1cccn1 *-c1:c:c:n(-C-C(-*)-*):n:1
CCn1cccn1 *-c1:c:c(-*):n(-C(-*)-C):n:1
CCn1cccn1 *-c1:c:n(-C(-*)-C):n:c:1-*
CCn1cccn1 *-C-C-n1:c:c(-*):c(-*):n:1
CCn1cccn1 *-C-C-n1:n:c:c(:*):c:1:*
CCn1cccn1 *-c1:c(-*):n(-C-C):n(-*):c:1=*
CCn1cccn1 *-c1:c:n:n(-C(-*)-C):c:1-*
CCn1cccn1 *-c1:c:n:n(-C(-*)-C(-*)-*):c:1-*
CCn1cccn1 *-c1:c:n(-C-C#*):n:c:1-*
CCn1cccn1 *-c1:c:n:n(-C-C#*):c:1
CCn1cccn1 *-c1:c:c:n(-C(-*)-C):n:1
CCn1cccn1 *-C-C(-*)-n1:n:c:c(-*):c:1-*
CCn1cccn1 *-C-C-n1:n:c:c:c:1-*
CCn1cccn1 *-c1:c:n:n(-C-C=*):c:1
CCn1cccn1 *-C(-*)(-*)-C-n1:c:c:c:n:1
CCn1cccn1 *-c1:c:n:n(-C-C(-*)-*):c:1
CCn1cccn1 *-c1:c:c(-*):n(-C-C#*):n:1
CCn1cccn1 *-c1:c:c(-*):n(-C-C=*):n:1
CCn1cccn1 *-c1:n:n(-C-C#*):c(-*):c:1-*
CCn1cccn1 *-c1:c:c:n:n:1-C-C(-*)-*
CCn1cccn1 *-c1:c:n(-C-C(-*)-*):n:c:1-*
CCn1cccn1 *-C-C(-*)-n1:c:c:c:n:1
Cc1cc[nH]n1 *-c1:[nH]:n:c(-C):c:1-*
Cc1cc[nH]n1 *-c1:c:[nH]:n:c:1-C
Cc1cc[nH]n1 *-c1:c:c(-C):n:[nH]:1
Cc1cc[nH]n1 *-c1:c(-C):n(-*):[nH]:c:1=*
Cc1cc[nH]n1 *:c1:[nH]:n:c(-C):c:1:*
Cc1cc[nH]n1 *-C-c1:n:[nH]:c:c:1-*
Cc1cc[nH]n1 *-C-c1:n:[nH]:c(-*):c:1-*
Cc1cc[nH]n1 *-C-c1:c:c:[nH]:n:1
Cc1cc[nH]n1 *-c1:[nH]:n:c(-C=*):c:1-*
Cc1cc[nH]n1 *-C-c1:c:c(-*):[nH]:n:1
N#Cc1cccnc1 *-c1:c:c(-*):c(-C#N):c(-*):n:1
N#Cc1cccnc1 *-c1:c:c(-C#N):c(-*):n:c:1-*
N#Cc1cccnc1 *-c1:c:c(-*):n(:*):c(:*):c:1-C#N
N#Cc1cccnc1 *-c1:n:c(-*):c(-C#N):c(-*):c:1-*
N#Cc1cccnc1 *-c1:c:c:c(-C#N):c(-*):n:1
N#Cc1cccnc1 *-c1:c(-*):c(-*):n(:*):c(:*):c:1-C#N
N#Cc1cccnc1 *-c1:c(-C#N):c(-*):n(:*):c(:*):c:1-*
N#Cc1cccnc1 *-c1:c:c:c(-C#N):c:n:1
N#Cc1cccnc1 *-c1:c:n(:*):c(:*):c(-C#N):c:1-*
N#Cc1cccnc1 *-c1:n:c(:*):c(:*):c:c:1-C#N
N#Cc1cccnc1 *-c1:c:n:c(-*):c(-C#N):c:1
N#Cc1cccnc1 *-c1:c:c:n:c(-*):c:1-C#N
N#Cc1cccnc1 *-c1:c:c:n(:*):c(:*):c:1-C#N
N#Cc1cccnc1 *-c1:c:c(-C#N):c:n:c:1-*
N#Cc1cccnc1 *-c1:c:c:n:c:c:1-C#N
N#Cc1cccnc1 *-c1:c:n:c(-*):c(-C#N):c:1-*
N#Cc1cccnc1 *-c1:c(-*):n(:*):c(:*):c(-C#N):c:1=*
N#Cc1cccnc1 *-c1:c:c(:*):n(:*):c(-*):c:1-C#N
N#Cc1cccnc1 *-c1:c:c(-C#N):c(-*):n(:*):c:1:*
N#Cc1cccnc1 *-n1:c(=*):c(-C#N):c:c(:*):c:1:*
N#Cc1cccnc1 *-c1:n:c:c:c:c:1-C#N
N#Cc1cccnc1 *-c1:n:c(:*):c(:*):c(-*):c:1-C#N
N#Cc1cccnc1 *:c1:c:c:c(-C#N):c:n:1:*
N#Cc1cccnc1 *-c1:c:n:c:c(-C#N):c:1
N#Cc1cccnc1 *-c1:c(-C#N):c:n:c(:*):c:1:*
N#Cc1cccnc1 *-n1:c:c(-C#N):c(=*):c(:*):c:1:*
N#Cc1cccnc1 *-c1:c:c(-*):c(-C#N):c:n:1
N#Cc1cccnc1 *:c1:c:c(-C#N):c:n:c:1:*
N#Cc1cccnc1 *:c1:c(-C#N):c:c:c:n:1:*
N#Cc1cccnc1 *-c1:c:c(-C#N):c(:*):n(:*):c:1
N#Cc1cccnc1 *-c1:c:c:c(-C#N):c(:*):n:1:*
N#Cc1cccnc1 *-c1:n:c:c(-C#N):c(-*):c:1-*
CC(C)C(N)=O *-N(-*)-C(=O)-C(-*)(-C)-C
CC(C)C(N)=O *-N-C(=O)-C(-C)-C
CC(C)C(N)=O *-N-C(=O)-C(-*)(-C)-C
CC(C)C(N)=O *-N(-*)-C(=O)-C(-C)-C
CC(C)C(N)=O *-C(-C)(-C)-C(-N)=O
CC(C)C(N)=O *-C-C(-C)-C(=O)-N-*
CC(C)C(N)=O *-C(-C)(-C)-C(=O)-N=*
CC(C)C(N)=O *=N-C(=O)-C(-C)-C
CC(C)C(N)=O *-C-C(-C)-C(=O)-N(-*)-*
CC(C)C(N)=O *-C-C(-*)(-C)-C(-N)=O
CC(C)C(N)=O *-C-C(-C)-C(-N)=O
CC(C)C(N)=O *-C-C(-C#*)-C(=O)-N-*
CC(C)C(N)=O *-C-C(-C#*)-C(=O)-N(-*)-*
CC(C)C(N)=O *-C-C(-C)-C(=O)-N=*
CC(C)C(N)=O *-C-C(-*)(-C)-C(=O)-N-*
CC(C)C(N)=O *-N-C(=O)-C(-*)(-C)-C=*
Cncn *-n(:*):c(=*):n(:*)-C
Cncn *=c(:n:*):n(:*)-C
Cncn *:n:c(:*):n(:*)-C
Cncn *-c(:n:*):n(:*)-C
Cncn *:n:c:n(:*)-C
Cncn *:c(:n(:*)-C):n(:*):*
Cncn *=c(:n(:*)-C):n(:*):*
Cncn *=C-n(:*):c:n:*
Cncn *-C-n(:*):c(-*):n:*
Cncn *-C-n(:*):c:n:*
Cncn *-C-n(:*):c(:*):n:*
Cncn *-C-n(:*):c(=*):n(-*):*
Cncn *-n(:*):c(:*):n(:*)-C
Cncn *-C-n(:*):c(=*):n(:*):*
c1ccc2occc2c1 *-c1:c(-*):c(-*):c2:o:c:c:c:2:c:1-*
c1ccc2occc2c1 *-c1:c:c2:c:c:c:c:c:2:o:1
c1ccc2occc2c1 *-c1:o:c2:c:c:c:c:c:2:c:1-*
c1ccc2occc2c1 *-c1:c:c:c2:o:c:c(-*):c:2:c:1
c1ccc2occc2c1 *-c1:c:c:c2:o:c(-*):c(-*):c:2:c:1
c1ccc2occc2c1 *-c1:o:c2:c:c:c(:*):c(:*):c:2:c:1-*
c1ccc2occc2c1 *-c1:c:c:c2:o:c(-*):c:c:2:c:1
c1ccc2occc2c1 *-c1:c:c:c2:o:c:c:c:2:c:1
c1ccc2occc2c1 *-c1:c:c(-*):c2:o:c(-*):c:c:2:c:1
c1ccc2occc2c1 *-c1:o:c2:c:c:c:c(-*):c:2:c:1-*
c1ccc2occc2c1 *-c1:c:o:c2:c:c:c(:*):c(:*):c:1:2
c1ccc2occc2c1 *-c1:c:c:c2:c(-*):c(-*):o:c:2:c:1
c1ccc2occc2c1 *-c1:c(:*):c(:*):c:c2:o:c:c:c:1:2
c1ccc2occc2c1 *-c1:c(:*):c(:*):c(-*):c2:o:c:c:c:1:2
c1ccc2occc2c1 *-c1:c:c2:c:c:c:c(-*):c:2:o:1
c1ccc2occc2c1 *-c1:c:c:c2:o:c(:*):c(:*):c:2:c:1
c1ccc2occc2c1 *-c1:c:c:c2:c(-*):c:o:c:2:c:1
c1ccc2occc2c1 *-c1:c:c2:o:c:c(-*):c:2:c:c:1-*
c1ccc2occc2c1 *-c1:o:c2:c(-*):c:c:c:c:2:c:1-*
c1ccc2occc2c1 *:c1:o:c2:c:c:c:c:c:2:c:1:*
c1ccc2occc2c1 *-c1:c:o:c2:c:c(:*):c(:*):c:c:1:2
c1ccc2occc2c1 *-c1:c:o:c2:c(-*):c(:*):c(:*):c:c:1:2
c1ccc2occc2c1 *-c1:c:c:c2:c(-*):c:o:c:2:c:1-*
c1ccc2occc2c1 *-c1:c:c:c2:o:c(-*):c(-*):c:2:c:1-*
c1ccc2occc2c1 *-c1:c:c2:o:c(-*):c(-*):c:2:c:c:1-*
c1ccc2occc2c1 *-c1:c:o:c2:c:c:c:c:c:1:2
c1ccc2occc2c1 *-c1:c:c2:c(-*):c:c:c(-*):c:2:o:1
c1ccc2occc2c1 *-c1:c:c2:c(-*):c(:*):c(:*):c:c:2:o:1
c1ccc2occc2c1 *-c1:c:c:c2:c(-*):c(-*):o:c:2:c:1-*
c1ccc2occc2c1 *-c1:c:c(-*):c2:c(-*):c(-*):o:c:2:c:1
c1ccc2occc2c1 *-c1:c:c:c:c2:c:c:o:c:1:2
c1ccc2occc2c1 *-c1:c:c2:c(-*):c:c:c:c:2:o:1
c1ccc2occc2c1 *-c1:c:c2:c(-*):c(-*):c:c:c:2:o:1
c1ccc2occc2c1 *-c1:c:c:c2:c:c(-*):o:c:2:c:1
c1ccc2occc2c1 *=c1:o:c2:c:c:c:c:c:2:c:1=*
c1ccc2occc2c1 *-c1:c:c(-*):c2:o:c(-*):c(-*):c:2:c:1
c1ccc2occc2c1 *-c1:c:c2:c:c(-*):c(-*):c:c:2:o:1
c1ccc2occc2c1 *-c1:c:c(-*):c2:c:c:o:c:2:c:1
c1ccc2occc2c1 *-c1:c:c(-*):c2:o:c:c:c:2:c:1-*
c1ccc2occc2c1 *-c1:c:o:c2:c(-*):c:c:c:c:1:2
c1ccc2occc2c1 *-c1:c:c:c:c2:o:c:c(-*):c:1:2
O=CN1CCNCC1 *-C(=O)-N1-C-C-N(-*)-C-C-1
O=CN1CCNCC1 *-C(=O)-N1-C-C-N-C(=*)-C-1-*
O=CN1CCNCC1 *-C(=O)-N1-C-C-N-C(=*)-C-1
O=CN1CCNCC1 *-C(=O)-N1-C-C-N-C-C-1-*
O=CN1CCNCC1 *-C(=O)-N1-C-C-N-C-C-1
O=CN1CCNCC1 *-C(=O)-N1-C-C-N(-*)-C(-*)-C-1
O=CN1CCNCC1 *-C(=O)-N1-C-C-N(-*)-C(=*)-C-1
O=CN1CCNCC1 *-C(=O)-N1-C-C-N(-*)-C-C-1-*
O=CN1CCNCC1 *-C(=O)-N1-C-C-N-C(-*)-C-1
O=CN1CCNCC1 *-C(=O)-N1-C-C(-*)-N(-*)-C(-*)-C-1
O=CN1CCNCC1 *-C(=O)-N1-C-C-N-C(-*)-C-1-*
O=CN1CCNCC1 *-C(=O)-N1-C-C(-*)-N-C-C-1-*
O=CN1CCNCC1 *-C(=O)-N1-C-C(-*)-N(-*)-C-C-1-*
O=CN1CCNCC1 *-C(=O)-N1-C-C(=*)-N(-*)-C-C-1-*
CC#N *-C-C#N
CC#N *-C(=*)-C#N
CC#N *-C(-*)-C#N
CC#N *-C(-*)(-*)-C#N
nccn *-c(:c:n:*):n:*
nccn *:n:c(:*):c(:*):n:*
nccn *-c(:n:*):c(-*):n:*
nccn *-c(:n:*):c(:*):n:*
nccn *=c(:c:n:*):n:*
nccn *:n:c:c:n:*
nccn *-c(:n:*):c(=*):n(:*):*
nccn *-c(:n:*):c(-*):n(:*):*
nccn *-c(:n:*):c(=*):n(-*):*
nccn *-n(:*):c(=*):c(=*):n(:*):*
nccn *-n(:*):c(=*):c(=*):n(-*):*
nccn *-c(:n:*):c(:*):n(:*):*
nccn *-n(:*):c(=*):c(:*):n:*
nccn *-c(:c:n(:*):*):n:*
nccn *:n:c:c(:*):n:*
nccn *-n(:*):c(=*):c(:*):n(-*):*
nccn *-n(:*):c:c:n(:*):*
nccn *=c(:c:n:*):n(:*):*
nccn *:n:c:c:n(:*):*
nccn *-c(:n:*):c(=*):n:*
nccn *-n(:*):c(=*):c:n:*
nccn *-c(:c:n:*):n(:*):*
nccn *-n(:*):c(:*):c(:*):n(:*):*
nccn *-n(:*):c(:*):c:n:*
Nc1ccncn1 *-c1:n:c:c(-*):c(-N):n:1
Nc1ccncn1 *:c1:n:c:n:c(-N):c:1:*
Nc1ccncn1 *-c1:n:c(-*):c(-*):c(-N):n:1
Nc1ccncn1 *-N-c1:c:c:n(-*):c(=*):n:1
Nc1ccncn1 *-N-c1:n:c:n:c(-*):c:1-*
Nc1ccncn1 *-n1:c:c:c(-N):n:c:1=*
Nc1ccncn1 *-c1:c:n(-*):c(=*):n:c:1-N
Nc1ccncn1 *-c1:c:c(-N):n:c(-*):n:1
Nc1ccncn1 *-c1:c:n:c(:*):n(:*):c:1-N
Nc1ccncn1 *-N-c1:n:c(-*):n:c:c:1-*
Nc1ccncn1 *-N-c1:n:c:n:c(:*):c:1:*
Nc1ccncn1 *-c1:n:c(-N):c(:*):c(:*):n:1
Nc1ccncn1 *-N-c1:c:c(-*):n:c:n:1
Nc1ccncn1 *-N-c1:c:c:n:c(-*):n:1
Nc1ccncn1 *-c1:c:c(-N):n:c:n:1
Nc1ccncn1 *-N-c1:n:c:n:c:c:1-*
Nc1ccncn1 *-c1:n:c:n:c(-N):c:1-*
Nc1ccncn1 *-N-c1:c:c(-*):n:c(-*):n:1
Nc1ccncn1 *-N-c1:n:c(-*):n:c(-*):c:1-*
Nc1ccncn1 *-N-c1:c:c(-*):n(-*):c(=*):n:1
Nc1ccncn1 *-N-c1:n:c(-*):n:c(:*):c:1:*
Nc1ccncn1 *-c1:c:c(-N):n:c(:*):n:1:*
Nc1ccncn1 *-c1:n:c(:*):n(:*):c(-N):c:1-*
Nc1ccncn1 *-c1:n:c:c:c(-N):n:1
Nc1ccncn1 *-c1:n:c:c(-*):c(-N=*):n:1
Nc1ccncn1 *-N-c1:c(-*):c(-*):n:c(:*):n:1:*
Nc1ccncn1 *-c1:c:c(-N):n(:*):c(:*):n:1
Nc1ccncn1 *-c1:c:n:c:n:c:1-N
Nc1ccncn1 *-c1:c:n:c(=*):n(-*):c:1-N
Nc1ccncn1 *-N-c1:c:c:n:c:n:1
Nc1ccncn1 *-c1:c(-N):n:c(:*):n(:*):c:1-*
Nc1ccncn1 *-N-c1:c(-*):c:n:c(:*):n:1:*
Nc1ccncn1 *-c1:c(-N):n:c(=*):n(-*):c:1-*
Nc1ccncn1 *-c1:c(-N):n:c(-*):n(:*):c:1:*
Nc1ccncn1 *-N(-*)-c1:c:c:n:c:n:1
CCNC(=O)CN *-N(-C-C#*)-C(=O)-C-N=*
CCNC(=O)CN *-C-C(-*)-N-C(=O)-C-N(-*)-*
CCNC(=O)CN *-C-C-N(-*)-C(=O)-C-N-*
CCNC(=O)CN *-C-C-N(-*)-C(=O)-C-N(-*)-*
